,left_WHOLE_NAME,left_UID,similarity,right_Company CIK Key,right_Company Name
5428, STARS GROUP HOLDING,2357181,0.62949127,1575083,LTS GROUP HOLDINGS LLC
5429, IAC INTERNATIONAL INC,232101,0.61915416,1108764,LTV INTERNATIONAL INC
5430, UMKA,6471157,0.6216915,1196529,LU M K
5431, ALUMINAT,1910936,0.7416364,1465800,LU MING
5432,Dongming WANG,957186,0.64954525,1459555,LU MINGWANG
5433,Exiang WAN,338608,0.6049701,1459555,LU MINGWANG
5434,Luqian SHEN,5282936,0.70581836,1454755,LU QI
5435,Luqian SHEN,5282936,0.62500453,1296297,LU QIN
5436,Chol U YU,2956216,0.7209795,1506585,LU YUE
5437,Chol U YU,2956216,0.6382719,1442216,LU YUNDONG
5438,Chol U YU,2956216,0.6096257,1301228,LU YUNGANG
5439, FENTEX PROPERTIES LTD,2898150,0.61148083,1497629,"LUBB-TEX PROPERTIES, LLC"
5440, ALEL TECHNOLOGIES LLC,5837124,0.6725268,1376692,LUCA TECHNOLOGIES LLC
5441, LUCKY STAR,3804380,0.62964547,1603003,LUCKY SAGES LLC.
5442, LUCKY STAR,3804380,0.6801141,1540685,LUCKY SORT INC.
5443, LUCKY STAR,3804380,0.6918277,1599246,"LUCKY STAR SWD, LLC"
5444, LUCKY STAR,3804380,0.7627649,1704899,LUCKY STORES LLC
5445, REEM PHARMACEUTICAL,3312046,0.63086754,1567098,LUCKYCOM PHARMACEUTICALS INC.
5446, DANIEL,1955894,0.6578304,1392575,LUI DANIEL
5447, LUKOIL OAO,9437,0.66356945,940173,LUKOIL OIL CO                                           /FI
5448, CUMEXINT S A,52884,0.6565858,60876,LUMEX INC
5449, AVIA GROUP LLC,2259545,0.67853045,1625607,"LUMIA GROUP, LLC"
5450, ALUMINAT,1910936,0.7063549,1603449,"LUMINAL, INC."
5451, ALUMINAT,1910936,0.6315349,1709464,LUMINARE INC.
5452, ALUMINAT,1910936,0.6428332,1000380,LUMINART INC
5453, ALUMINAT,1910936,0.745887,1626989,LUMINAT LLC
5454, ALUMINAT,1910936,0.75045824,1460264,"LUMINATE, INC."
5455, REEM PHARMACEUTICAL,3312046,0.6057576,1688483,"LUNA PHARMACEUTICALS, INC."
5456, ALEL TECHNOLOGIES LLC,5837124,0.6144245,106105,LUNDELL TECHNOLOGIES INC
5457,Maria Gloria MAR SEM,594171,0.6292583,918889,LURIA GLORIA
5458, A T E INTERNATIONAL LTD,7302,0.65763456,1424556,LYDIAN INTERNATIONAL LTD
5459, CK INTERNATIONAL LTD,3747404,0.6502169,1424556,LYDIAN INTERNATIONAL LTD
5460, CK INTERNATIONAL LTD,3747403,0.6502169,1424556,LYDIAN INTERNATIONAL LTD
5461, STARS INTERNATIONAL LTD,2357183,0.6116783,1424556,LYDIAN INTERNATIONAL LTD
5462, STARS INTERNATIONAL LTD,2357182,0.6116783,1424556,LYDIAN INTERNATIONAL LTD
5463, SIMATIC DEVELOPMENT CO,1629765,0.6000406,1453271,LYMAN DEVELOPMENT CO.
5464, AMAN HOLDING COMPANY,4870165,0.6382598,1453407,LYMAN HOLDING CO
5465, SUN PROPERTIES LLC,5147815,0.66160154,1453402,"LYMAN PROPERTIES, L.L.C."
5466, SES INTERNATIONAL CORP,226922,0.614573,1611719,LYNDON INTERNATIONAL CO
5467, DANIEL,1955894,0.6287354,1331392,LYNE DANIEL J
5468, NATIONAL PETROCHEMICAL COMPANY,695451,0.63692594,842635,LYONDELL PETROCHEMICAL CO
5469, IAC INTERNATIONAL INC,232101,0.68798023,319420,LYRIC INTERNATIONAL INC
5470, A.S.P. BUILDERS,4566067,0.6516391,1119460,M A P BUILDERS INC
5471, MARSHALL CAPITAL PARTNERS,2514671,0.61847603,1677194,M CAPITAL PARTNERS LLC
5472, AFRICAN TRANS INTERNATIONAL HOLDINGS BV,4111396,0.6244029,1479485,"M INTERNATIONAL HOLDINGS, INC."
5473, JINHOU INTERNATIONAL HOLDINGS CO LTD,3544321,0.6197531,1479485,"M INTERNATIONAL HOLDINGS, INC."
5474, KASB INTERNATIONAL LLC,2112742,0.7023341,1342402,M INTERNATIONAL LLC
5475, A T E INTERNATIONAL LTD,7302,0.69987327,1342402,M INTERNATIONAL LLC
5476, NIMR INTERNATIONAL L.L.C.,6603412,0.69228446,1342402,M INTERNATIONAL LLC
5477, NIMR INTERNATIONAL L.L.C.,6603410,0.69228446,1342402,M INTERNATIONAL LLC
5478, NIMR INTERNATIONAL L.L.C.,6603407,0.69228446,1342402,M INTERNATIONAL LLC
5479, CK INTERNATIONAL LTD,3747404,0.69197935,1342402,M INTERNATIONAL LLC
5480, CK INTERNATIONAL LTD,3747403,0.69197935,1342402,M INTERNATIONAL LLC
5481, NIA INTERNATIONAL,2436802,0.689187,1342402,M INTERNATIONAL LLC
5482, SPI INTERNATIONAL,5644930,0.6632066,1342402,M INTERNATIONAL LLC
5483, SPI INTERNATIONAL,5644929,0.6632066,1342402,M INTERNATIONAL LLC
5484, SPI INTERNATIONAL,5644868,0.6632066,1342402,M INTERNATIONAL LLC
5485, STARS INTERNATIONAL LTD,2357183,0.65096545,1342402,M INTERNATIONAL LLC
5486, STARS INTERNATIONAL LTD,2357182,0.65096545,1342402,M INTERNATIONAL LLC
5487, U I INTERNATIONAL,34626,0.6412622,1342402,M INTERNATIONAL LLC
5488, SES INTERNATIONAL CORP,226922,0.63519806,1342402,M INTERNATIONAL LLC
5489, IAC INTERNATIONAL INC,232101,0.63003504,1342402,M INTERNATIONAL LLC
5490, YONA STAR INTERNATIONAL,3084924,0.6019546,1342402,M INTERNATIONAL LLC
5491, YONA STAR INTERNATIONAL,3084831,0.6019546,1342402,M INTERNATIONAL LLC
5492, REEM PHARMACEUTICAL,3312046,0.84607565,1687423,M PHARMACEUTICAL INC.
5493, GEMUHO HOLDING INC,3172964,0.6116252,1334091,M U HOLDINGS INC
5494, STREAM,1794065,0.7040371,1218844,M-STREAM INC
5495, SONEX INVESTMENTS LTD,4400919,0.6108211,1398941,M.A.M INVESTMENTS LTD
5496, PIRUSETI ENTERPRISES LTD,2453842,0.6178293,1663424,"M/I ENTERPRISES, LLC"
5497, DANIEL,1955894,0.71192074,1240036,MA DANIEL S
5498,Cheng YUN,978072,0.6250085,1511374,MA SHING YUNG
5499,Yi LI,5282983,0.67714494,1510545,MA YILIN
5500, SES INTERNATIONAL CORP,226922,0.7213205,1572699,MACCO INTERNATIONAL CORP
5501, INTERNATIONAL COBALT CO INC,49729,0.63070214,1572699,MACCO INTERNATIONAL CORP
5502," DES INTERNATIONAL CO., LTD.",6138077,0.6066587,1572699,MACCO INTERNATIONAL CORP
5503," DES INTERNATIONAL CO., LTD.",6138072,0.6066587,1572699,MACCO INTERNATIONAL CORP
5504," DES INTERNATIONAL CO., LTD.",6138056,0.6066587,1572699,MACCO INTERNATIONAL CORP
5505," DES INTERNATIONAL CO., LTD.",6138031,0.6066587,1572699,MACCO INTERNATIONAL CORP
5506, MACEDONIA LTDA.,305145,0.6057253,1449988,MACEDONIA RICHARD W
5507, THEODOROS,3805907,0.6067388,1620953,MACLEAN THEODORE
5508, FINANCIAL CORPORATION FINCORP CA,4211084,0.66048217,1522327,MACON FINANCIAL CORP.
5509," DES INTERNATIONAL CO., LTD.",6138077,0.6509493,1009680,MACRONIX INTERNATIONAL CO LTD
5510," DES INTERNATIONAL CO., LTD.",6138072,0.6509493,1009680,MACRONIX INTERNATIONAL CO LTD
5511," DES INTERNATIONAL CO., LTD.",6138056,0.6509493,1009680,MACRONIX INTERNATIONAL CO LTD
5512," DES INTERNATIONAL CO., LTD.",6138031,0.6509493,1009680,MACRONIX INTERNATIONAL CO LTD
5513, OYSTER INVESTMENTS LLC,4992912,0.6165359,1359377,MAD INVESTMENTS LLC
5514, IAC INTERNATIONAL INC,232101,0.60245794,1485810,MAD MAN INTERNATIONAL INC.
5515, SES INTERNATIONAL CORP,226922,0.62192166,1436061,MADEIRA INTERNATIONAL CORP.
5516, ARCH CONSULTING,6036387,0.68576074,1136657,MADEN TECH CONSULTING INC
5517, IAC INTERNATIONAL INC,232101,0.620204,810750,MADERA INTERNATIONAL INC
5518, NIA INTERNATIONAL,2436802,0.619952,810750,MADERA INTERNATIONAL INC
5519, FINANCIAL CORPORATION FINCORP CA,4211084,0.6136583,61336,MADISON FINANCIAL CORP
5520, FINANCIAL CORPORATION FINCORP CA,4211084,0.6136583,1548535,MADISON FINANCIAL CORP
5521, GREEN SHIPPING LTD,2751904,0.63488173,1361194,MADOR SHIPPING LTD.
5522, GREEN SHIPPING LTD,2751903,0.63488173,1361194,MADOR SHIPPING LTD.
5523, WHALE SHIPPING LTD,34679,0.6109675,1361194,MADOR SHIPPING LTD.
5524, DAVAR SHIPPING CO LTD,1657149,0.6086382,1359916,MADRAS SHIPPING CO LTD
5525, NIA INTERNATIONAL,2436802,0.6045141,1080327,MADRONA INTERNATIONAL INC
5526, IAC INTERNATIONAL INC,232101,0.60081416,1080327,MADRONA INTERNATIONAL INC
5527,Ismael ISMAEL,1957749,0.64065653,1231097,MAE LLC
5528, BOM ASSET MANAGEMENT LTD,2399587,0.7060512,1536105,MAGELLAN ASSET MANAGEMENT LTD
5529, IAC INTERNATIONAL INC,232101,0.6007615,1037388,MAGELLAN INTERNATIONAL INC
5530, INFORMATION SYSTEMS IRAN,1322711,0.6669883,838796,MAGNITUDE INFORMATION SYSTEMS INC
5531, AVIA GROUP LLC,2259545,0.62828344,1618376,"MAGNOLIA GROUP, LLC"
5532,Saw DANIEL,6297871,0.6684687,1379756,MAGRAW DANIEL B
5533,Amin MAHDAVI,5975822,0.6982776,1376932,MAHDAVI ALI
5534,Yahya MAHMOODZADEH,5772341,0.6165226,1604685,MAHMOODZADEGAN NAVID
5535,Mahmoud ALAVI,2088766,0.7297468,1181181,MAHMOUD ADEL
5536,Mahmoud Ahmad AL-RAMAHI,417107,0.63746446,1181181,MAHMOUD ADEL
5537,Mahmoud AL-KHATIB,417149,0.6098147,1181181,MAHMOUD ADEL
5538,Nabil Mahmoud ASSAF,3765650,0.60506314,1181181,MAHMOUD ADEL
5539, REEM PHARMACEUTICAL,3312046,0.60403943,1624757,"MAIA PHARMACEUTICALS, INC."
5540, ALEL TECHNOLOGIES LLC,5837124,0.6529358,1658876,"MAIL TECHNOLOGIES, INC"
5541, A T E INTERNATIONAL LTD,7302,0.6925699,1121796,MAIN EDGE INTERNATIONAL LTD
5542, CK INTERNATIONAL LTD,3747404,0.64154977,1121796,MAIN EDGE INTERNATIONAL LTD
5543, CK INTERNATIONAL LTD,3747403,0.64154977,1121796,MAIN EDGE INTERNATIONAL LTD
5544, STARS INTERNATIONAL LTD,2357183,0.6035249,1121796,MAIN EDGE INTERNATIONAL LTD
5545, STARS INTERNATIONAL LTD,2357182,0.6035249,1121796,MAIN EDGE INTERNATIONAL LTD
5546, A T E INTERNATIONAL LTD,7302,0.6150112,1458464,MAK CAPITAL INTERNATIONAL LTD
5547, CK INTERNATIONAL LTD,3747404,0.6080743,1458464,MAK CAPITAL INTERNATIONAL LTD
5548, CK INTERNATIONAL LTD,3747403,0.6080743,1458464,MAK CAPITAL INTERNATIONAL LTD
5549,Ali KAMALI,6036352,0.6723501,1268037,MALIK ARIEL
5550,Ali KARAKI,1079700,0.60857445,1268037,MALIK ARIEL
5551,Ali KAMALI,6036352,0.6723501,1390385,MALIK ARIEL
5552,Ali KARAKI,1079700,0.60857445,1390385,MALIK ARIEL
5553,Ali KAMALI,6036352,0.60466236,1346586,MALIK ASLAM
5554,Shahzad AHMED,6410524,0.61443675,1380178,MALIK SHAHZAD
5555, ARVIN,939153,0.61078405,1344283,MALL MARVIN A
5556, DANIEL,1955894,0.6262882,1527326,MALONE DANIEL
5557, DAVAR SHIPPING CO LTD,1657149,0.60015893,1361328,MALVINA SHIPPING CO LTD
5558,Ali MAMLUK,319220,0.6821086,1647053,MAMLUK RONI
5559, SONEX INVESTMENTS LTD,4400919,0.6638878,1390262,MAN INVESTMENTS LTD
5560, ALL ENERGY INVESTMENTS LTD,3562451,0.6300296,1390262,MAN INVESTMENTS LTD
5561, D.G.D. INVESTMENTS LTD.,3713003,0.6254643,1390262,MAN INVESTMENTS LTD
5562, CLIO MANAGEMENT CORP.,5147836,0.6379196,1272983,MANAGEMENT CO INC
5563," VAD, AO",3753663,0.7202544,1429435,MANAGER VADA O
5564, GENERAL PETROLEUM CORPORATION,1496408,0.6294858,1074447,MANAS PETROLEUM CORP
5565, ERA FUND LIMITED LIABILITY COMPANY,6916288,0.6084931,1197715,MANCHESTER REALTY LIMITED LIABILITY CO
5566,Salvatore MANCUSO GOMEZ,180521,0.65472937,1479997,MANCUSO SALVATORE
5567, SARA PROPERTIES LIMITED,450389,0.6481245,1342704,MANDARA PROPERTIES LLC
5568, ANDARIEL,3719786,0.6082041,1015748,MANDARIN INC
5569, PANDORA SHIPPING CO S A,52188,0.7189365,1554425,MANDORA SHIPPING LTD.
5570, AQUA SHIPPING LTD,2751981,0.64315665,1554425,MANDORA SHIPPING LTD.
5571, AQUA SHIPPING LTD,2751934,0.64315665,1554425,MANDORA SHIPPING LTD.
5572, GREEN SHIPPING LTD,2751904,0.6155049,1554425,MANDORA SHIPPING LTD.
5573, GREEN SHIPPING LTD,2751903,0.6155049,1554425,MANDORA SHIPPING LTD.
5574, DANIEL,1955894,0.62216604,1594513,MANEEN DANIEL L
5575, IRAN COMBINE MANUFACTURING CO.,5172995,0.62112737,1418882,MANILA MANUFACTURING CO
5576," MULTITEX INTERNATIONAL TRADING, S.A.",5147888,0.6078126,1302028,"MANITEX INTERNATIONAL, INC."
5577, DANIEL,1955894,0.60574764,1200127,MANNA DANIEL C
5578, GREEN SHIPPING LTD,2751904,0.6050244,1527172,MANOLIS SHIPPING LTD
5579, GREEN SHIPPING LTD,2751903,0.6050244,1527172,MANOLIS SHIPPING LTD
5580, SES INTERNATIONAL CORP,226922,0.7319382,892537,MANTECH INTERNATIONAL CORP
5581," DES INTERNATIONAL CO., LTD.",6138077,0.61970955,892537,MANTECH INTERNATIONAL CORP
5582," DES INTERNATIONAL CO., LTD.",6138072,0.61970955,892537,MANTECH INTERNATIONAL CORP
5583," DES INTERNATIONAL CO., LTD.",6138056,0.61970955,892537,MANTECH INTERNATIONAL CORP
5584," DES INTERNATIONAL CO., LTD.",6138031,0.61970955,892537,MANTECH INTERNATIONAL CORP
5585, BOM ASSET MANAGEMENT LTD,2399587,0.6275857,1343498,MANULIFE ASSET MANAGEMENT LTD
5586, REEM PHARMACEUTICAL,3312046,0.62368345,1302256,MAP PHARMACEUTICALS INC
5587, REEM PHARMACEUTICAL,3312046,0.62368345,1401923,"MAP PHARMACEUTICALS, INC."
5588, MAPLES SA,2331102,0.64640427,1126565,MAPLE CORP
5589, MAPLES SA,2331102,0.6384034,1316483,MAPLES KEN
5590, MAPLES SA,2331102,0.60672665,1203687,MAPLES RICK E
5591, MAPLES SA,2331102,0.6846732,1559566,MAPLES SCOTT R.
5592, OYSTER INVESTMENTS LLC,4992912,0.7130174,1313569,MAR INVESTMENTS LLC
5593, AZAR INVESTMENT,4566425,0.62976956,1313569,MAR INVESTMENTS LLC
5594, ALDAR PROPERTIES,6702918,0.7682234,1045329,MAR PROPERTIES INC
5595, TROLL PROPERTIES INC,3012058,0.6103567,1045329,MAR PROPERTIES INC
5596, VP PROPERTIES INC,3012060,0.6026484,1045329,MAR PROPERTIES INC
5597, FINANCIAL CORPORATION FINCORP CA,4211084,0.6473357,854399,MARATHON FINANCIAL CORP
5598, GENERAL PETROLEUM CORPORATION,1496408,0.6103489,1510295,MARATHON PETROLEUM CORP
5599, REEM PHARMACEUTICAL,3312046,0.6187058,1179438,MARC PHARMACEUTICALS INC
5600, A T E INTERNATIONAL LTD,7302,0.6009796,1646139,MARCATO ENCORE INTERNATIONAL LTD.
5601, A T E INTERNATIONAL LTD,7302,0.64844906,1502802,MARCATO INTERNATIONAL LTD.
5602, CK INTERNATIONAL LTD,3747404,0.641135,1502802,MARCATO INTERNATIONAL LTD.
5603, CK INTERNATIONAL LTD,3747403,0.641135,1502802,MARCATO INTERNATIONAL LTD.
5604, STARS INTERNATIONAL LTD,2357183,0.60313475,1502802,MARCATO INTERNATIONAL LTD.
5605, STARS INTERNATIONAL LTD,2357182,0.60313475,1502802,MARCATO INTERNATIONAL LTD.
5606, TRIPLE SUCCESS,6506964,0.6351805,1462197,MARE SUCCESS S.A.
5607, EMMA LLC,6062436,0.83384037,1326981,MAREMMA LLC
5608, MARIANA,2751923,0.6285257,1580996,MARIANAS FUND LP
5609, MARIANA,2751923,0.60296476,1582350,MARIANAS FUND LTD.
5610, OYSTER INVESTMENTS LLC,4992912,0.6503685,1403474,MARIN INVESTMENTS LLC
5611, ALEL TECHNOLOGIES LLC,5837124,0.61447096,1092797,MARIN TECHNOLOGIES INC
5612, GREEN CAR RENT LIMITED PARTNERSHIP,376041,0.6365135,803605,MARINA LIMITED PARTNERSHIP
5613, BOM ASSET MANAGEMENT LTD,2399587,0.608904,1483238,"MARINER ASSET MANAGEMENT, LLC"
5614, ATLANTIC,1979857,0.67513,1245107,MARINER ATLANTIC INC
5615, ATLANTIC,1979857,0.6238741,1456354,MARINER ATLANTIC LTD
5616, INTERCONSULT,52969,0.62519836,1473184,"MARINER CONSULTING, LLC"
5617, ANSAR EXCHANGE,4914657,0.62167454,1709159,"MARINER EXCHANGE, INC."
5618, A T E INTERNATIONAL LTD,7302,0.6114675,1245117,MARINER SELECT INTERNATIONAL LTD
5619, CK INTERNATIONAL LTD,3747404,0.6045706,1245117,MARINER SELECT INTERNATIONAL LTD
5620, CK INTERNATIONAL LTD,3747403,0.6045706,1245117,MARINER SELECT INTERNATIONAL LTD
5621, A T E INTERNATIONAL LTD,7302,0.6114675,1245117,"MARINER SELECT INTERNATIONAL, LTD."
5622, CK INTERNATIONAL LTD,3747404,0.6045706,1245117,"MARINER SELECT INTERNATIONAL, LTD."
5623, CK INTERNATIONAL LTD,3747403,0.6045706,1245117,"MARINER SELECT INTERNATIONAL, LTD."
5624, NIA INTERNATIONAL,2436802,0.62526083,925172,MARKER INTERNATIONAL
5625, YONA STAR INTERNATIONAL,3084924,0.60241807,925172,MARKER INTERNATIONAL
5626, YONA STAR INTERNATIONAL,3084831,0.60241807,925172,MARKER INTERNATIONAL
5627, SPI INTERNATIONAL,5644930,0.6016903,925172,MARKER INTERNATIONAL
5628, SPI INTERNATIONAL,5644929,0.6016903,925172,MARKER INTERNATIONAL
5629, SPI INTERNATIONAL,5644868,0.6016903,925172,MARKER INTERNATIONAL
5630, DANIEL,1955894,0.6039375,1647589,MARKES DANIEL
5631, MARLIN,6797032,0.6154749,1093689,MARLIN CAPITAL LP
5632, MARLIN,6797032,0.6554435,942668,MARLIN FUND L P
5633, MARLIN,6797032,0.6770425,1469721,MARLIN ROD
5634, HI-LOW PROPERTIES LTD,3805956,0.7648307,1705166,"MARLOW PROPERTIES, LLC"
5635, REEM PHARMACEUTICAL,3312046,0.7227282,1054695,MARSAM PHARMACEUTICAL INC
5636, REEM PHARMACEUTICAL,3312046,0.7040985,810590,MARSAM PHARMACEUTICALS INC
5637, ARSHAM,939111,0.6377413,1258482,MARSH A C
5638, PARSHAN,939066,0.61730975,1258482,MARSH A C
5639, PARSHAN,939066,0.6407907,1431827,MARSH ANDREW
5640, IAC INTERNATIONAL INC,232101,0.6555539,1045326,MARSH INTERNATIONAL INC
5641, STARS INTERNATIONAL LTD,2357183,0.60218287,1045326,MARSH INTERNATIONAL INC
5642, STARS INTERNATIONAL LTD,2357182,0.60218287,1045326,MARSH INTERNATIONAL INC
5643, MARSHALL CAPITAL PARTNERS,2514671,0.76428103,1173649,MARSHALL CAPITAL LP
5644, TROLL PROPERTIES INC,3012058,0.702822,1055654,MARSHALL PROPERTIES INC
5645, TOVASE DEVELOPMENT CORP,5280920,0.60462844,1447464,MARTIAL DEVELOPMENT CORP.
5646, ARTIN,939146,0.62899876,1019484,MARTIN A P
5647, AMBER,1268094,0.6129202,1263297,MARTIN AMBER D
5648, DANIEL,1955894,0.62858737,1331227,MARTIN DANIEL B
5649, DANIEL,1955894,0.66938215,1545247,MARTIN DANIEL L
5650, DANIEL,1955894,0.6317446,1224780,MARTIN DANIEL R
5651,Martin David HODWALKER MARTINEZ,594166,0.61387086,1253876,MARTIN DAVID
5652,Martin David HODWALKER MARTINEZ,594166,0.61387086,1304318,MARTIN DAVID
5653,Martin Gregory MARKS,594173,0.60636693,1685228,MARTIN GREGORY BRYAN
5654,Martin Gregory MARKS,594173,0.76962686,1050755,MARTIN GREGORY C
5655,Martin Gregory MARKS,594173,0.7510177,1268848,MARTIN GREGORY G
5656,Martin Gregory MARKS,594173,0.7671786,1140544,MARTIN GREGORY S
5657,Martin Gregory MARKS,594173,0.7671786,1462799,MARTIN GREGORY S
5658, IRAN COMBINE MANUFACTURING CO.,5172995,0.62137175,1327275,MARTIN MANUFACTURING CO LLC
5659, GREEN SHIPPING LTD,2751904,0.609942,1556949,MARTIN SHIPPING LLC
5660, GREEN SHIPPING LTD,2751903,0.609942,1556949,MARTIN SHIPPING LLC
5661, THEODOROS,3805907,0.66829944,1185125,MARTIN THEODORE E
5662,Carlos Mario MARTINEZ CASAS,339094,0.7276281,1553260,MARTINEZ CARLOS A
5663,Maria Icela CHAVEZ MARTINEZ,3531508,0.6453936,1633672,MARTINEZ MARIA D.
5664,Maria Icela CHAVEZ MARTINEZ,3531508,0.6882353,1572528,MARTINEZ MARIA
5665,Maria Icela CHAVEZ MARTINEZ,3531508,0.63259554,1336532,MARTINEZ MARIO
5666,Gilberto MARTINEZ RENTERIA,6682076,0.6366999,1405418,MARTINEZ R ERIC
5667,Martin Gregory MARKS,594173,0.6100401,1092264,MARTINI GREGORY
5668, TOVASE DEVELOPMENT CORP,5280920,0.6392604,1672941,MAS DEVELOPMENT CORP
5669, STARS GROUP HOLDING,2357181,0.6665901,1692667,"MAS GROUP HOLDINGS, LLC"
5670, ALEL TECHNOLOGIES LLC,5837124,0.6324991,1452563,MASC TECHNOLOGIES LLC
5671, DANIEL,1955894,0.6455164,1016171,MASON DANIEL E
5672, DANIEL,1955894,0.63492525,1238079,MASON DANIEL S
5673, THEODOROS,3805907,0.6585124,1102039,MASON THEODORE S
5674, SES INTERNATIONAL CORP,226922,0.6731234,893691,MASONITE INTERNATIONAL CORP
5675, A T E INTERNATIONAL LTD,7302,0.6077372,893691,MASONITE INTERNATIONAL CORP
5676, A T E INTERNATIONAL LTD,7302,0.63387245,1383505,MASONITE INTERNATIONAL INC.
5677, CHINA TELECOMMUNICATIONS CORPORATION,263450,0.6495537,1040387,MASS COMMUNICATIONS CORP
5678, STARS COMMUNICATIONS LTD,2357179,0.60501003,1040387,MASS COMMUNICATIONS CORP
5679, JASMINE CONTRACTING COMPANY,5593472,0.63433707,1392614,"MASTEC CONTRACTING COMPANY, INC."
5680, CHINA TELECOMMUNICATIONS CORPORATION,263450,0.6243329,1044693,MASTER COMMUNICATIONS CORP
5681, DANIEL,1955894,0.61660314,1486261,MASTER DANIEL C
5682, SUDAK,3612814,0.7097485,1259090,MASUDA KELLY
5683, SES INTERNATIONAL CORP,226922,0.68974054,1289967,MATCOM INTERNATIONAL CORP.
5684, ALEL TECHNOLOGIES LLC,5837124,0.63842267,929425,MATERIAL TECHNOLOGIES INC
5685, PARSHAD,939092,0.69417846,1286215,MATIN ARSHAD
5686, SES INTERNATIONAL CORP,226922,0.63473314,63296,MATTHEWS INTERNATIONAL CORP
5687, ASESORIA Y SERVICIOS ADMINISTRATIVOS TECNICOS Y OPERATIVOS DUREL SA DE CV,2125308,0.60166985,1408125,"MAXCOM SERVICIOS ADMINISTRATIVOS, S.A. DE C.V."
5688, REEM PHARMACEUTICAL,3312046,0.6718778,1013351,MAXIM PHARMACEUTICALS INC
5689, FAXON,1208067,0.60523415,890971,MAXON CORP
5690, FINANCIAL CORPORATION FINCORP CA,4211084,0.6638736,63414,MAY FINANCIAL CORPORATION
5691, RUSSIAN FINANCIAL CORPORATION,2246506,0.64873475,63414,MAY FINANCIAL CORPORATION
5692, FINANCIAL CORPORATION FINCORP INTERNATIONAL SA,4211083,0.61649966,63414,MAY FINANCIAL CORPORATION
5693, DAN,1268067,0.610753,1116230,MAYDAN DAN
5694, MB BANK,54235,0.71654195,1617291,MB BANCORP INC
5695, A T E INTERNATIONAL LTD,7302,0.68147755,1020351,MBF INTERNATIONAL LTD
5696, CK INTERNATIONAL LTD,3747404,0.67379093,1020351,MBF INTERNATIONAL LTD
5697, CK INTERNATIONAL LTD,3747403,0.67379093,1020351,MBF INTERNATIONAL LTD
5698, STARS INTERNATIONAL LTD,2357183,0.63385516,1020351,MBF INTERNATIONAL LTD
5699, STARS INTERNATIONAL LTD,2357182,0.63385516,1020351,MBF INTERNATIONAL LTD
5700, NEDA INDUSTRIAL GROUP,638861,0.70508546,1267760,"MC INDUSTRIAL GROUP, INC."
5701, SANAM INDUSTRIAL GROUP,100111,0.6945278,1267760,"MC INDUSTRIAL GROUP, INC."
5702, KOREA ZINC INDUSTRIAL GROUP,3443333,0.63409775,1267760,"MC INDUSTRIAL GROUP, INC."
5703, KOREA ZINC INDUSTRIAL GROUP,1085083,0.63409775,1267760,"MC INDUSTRIAL GROUP, INC."
5704, HAMSHO INTERNATIONAL GROUP,1526925,0.6231331,1415765,MC INTERNATIONAL GROUP INC
5705, ALEL TECHNOLOGIES LLC,5837124,0.676984,1310143,MC TECHNOLOGIES LLC
5706, CATALINA HOLDINGS CORP.,6249884,0.60243386,1366121,MCA HOLDINGS CORP
5707, REY INVESTMENT COMPANY,2041729,0.6383985,1586327,"MCCARTHY INVESTMENT COMPANY, LLC"
5708, A T E INTERNATIONAL LTD,7302,0.62871385,1037016,MCCAW INTERNATIONAL LTD
5709, CK INTERNATIONAL LTD,3747404,0.62162244,1037016,MCCAW INTERNATIONAL LTD
5710, CK INTERNATIONAL LTD,3747403,0.62162244,1037016,MCCAW INTERNATIONAL LTD
5711, DANIEL,1955894,0.6044938,1189710,MCCRANIE J DANIEL
5712, DANIEL,1955894,0.64649856,1171175,MCDANIEL DANE
5713, B-FINANCE LTD,4028691,0.63173395,1498915,MCE FINANCE LTD
5714, CHINA TELECOMMUNICATIONS CORPORATION,263450,0.6051784,64079,MCI COMMUNICATIONS CORP
5715, A T E INTERNATIONAL LTD,7302,0.65916735,1618198,MCM I INTERNATIONAL LTD.
5716, CK INTERNATIONAL LTD,3747404,0.6517325,1618198,MCM I INTERNATIONAL LTD.
5717, CK INTERNATIONAL LTD,3747403,0.6517325,1618198,MCM I INTERNATIONAL LTD.
5718, STARS INTERNATIONAL LTD,2357183,0.6131041,1618198,MCM I INTERNATIONAL LTD.
5719, STARS INTERNATIONAL LTD,2357182,0.6131041,1618198,MCM I INTERNATIONAL LTD.
5720, GERTLER FAMILY FOUNDATION,3713019,0.6348534,1399895,MCMILLAN FAMILY FOUNDATION
5721, CLIO MANAGEMENT CORP.,5147836,0.61078596,1113401,MCOM MANAGEMENT CORP
5722, RASHED EXCHANGE,4217223,0.6373071,1173545,MDEXCHANGE INC
5723, INFORMATION SYSTEMS IRAN,1322711,0.7696359,895330,MDL INFORMATION SYSTEMS INC
5724, VP PROPERTIES INC,3012060,0.6095213,1161192,MDP PROPERTIES INC
5725, MEADOWBROOK INVESTMENTS LIMITED,450386,0.76131094,64418,MEADOWBROOK INC
5726, MEADOWBROOK INVESTMENTS LIMITED,450386,0.7170237,1308290,MEADOWBROOK INVESTMENT ADVISORS LLC
5727, MECHANICAL CONSTRUCTION FACTORY,782429,0.6627432,1709312,"MECHANICAL CONSTRUCTION MANAGERS, LLC"
5728, A T E INTERNATIONAL LTD,7302,0.66078174,1022235,MED NET INTERNATIONAL LTD
